"Name","Title","Type","Revision","Class","Lifecycle State","Scanned In","Checked Out?","Modified Date","Owner Name"
"SPE003833,B,2,0063 Megadyne Product Master Data Specification","0063 Megadyne Product Master Data Specification","Product Master Data Specification","B","Specification","Released"," ","NO","08/25/2020 14:13:53:198","Release"
"SPE003833,A,2,0063 Megadyne Product Master Data Specification","0063 Megadyne Product Master Data Specification","Product Master Data Specification","A","Specification","Released"," ","NO","08/25/2020 14:13:50:417","Release"





