"Name","Title","Type","Revision","Class","Lifecycle State","Scanned In","Checked Out?","Modified Date","Owner Name"
"SPE003831,B,2,0060 Megadyne Product Master Data Specification","0060 Megadyne Product Master Data Specification","Product Master Data Specification","B","Specification","Released"," ","NO","08/25/2020 14:13:53:355","Release"
"SPE003831,A,2,0060 Megadyne Product Master Data Specification","0060 Megadyne Product Master Data Specification","Product Master Data Specification","A","Specification","Released"," ","NO","08/25/2020 14:13:51:136","Release"





